iso3,country,hdicode,hdi_2022,anesthesiology,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
SSD,South Sudan,Low,0.381,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,3,2,3
ESP,Spain,Very High,0.911,11004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5,16,60,44,32,46,38,39,23,33,35,23,27,36,46,53,49,43,83,94,89,113,138,123,152,176,185,200,219,212,182,246,261,233,276,283,206,305,320,274,291,311,362,299,319,371,351,381,440,582,557,514,555,647
LKA,Sri Lanka,High,0.78,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,0,0,3,0,0,1,0,0,1,1,2,0,1,0,1,2,0,3,4,1,2,2,0,2,2,1,1,1,3,1,2,3,4,6,7,7,13,6,12,7,6,5,16,12,7,22,32,23,22,19
SDN,Sudan,Low,0.516,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,2,0,2,0,0,2,0,0,2,1,1,3,4,7,3,9,10,10,14,21,10,23
SUR,Suriname,Medium,0.69,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
SWZ,Swaziland,Medium,0.61,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,1,0,0,0,0,0
SWE,Sweden,Very High,0.952,8782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,2,3,2,2,1,6,3,2,4,2,3,2,8,7,9,16,15,9,9,15,21,30,18,27,24,24,30,40,59,86,103,111,91,93,105,95,106,147,111,125,176,129,153,156,157,166,141,161,150,158,171,147,152,172,148,142,167,144,179,141,179,168,117,169,141,177,167,173,172,192,187,167,167,179,179,185,274,264,254,269,320
CHE,Switzerland,Very High,0.967,9413,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,3,0,4,4,1,5,3,1,2,0,0,5,3,3,2,3,10,4,8,2,4,10,5,6,8,36,56,49,39,68,57,59,41,40,54,42,48,35,49,45,55,52,61,79,84,87,100,85,111,118,154,128,152,147,149,173,224,233,194,201,229,227,248,265,288,277,240,290,240,294,309,283,382,474,481,427,477,576
SYR,Syria,Medium,0.557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Syrian Arab Republic,,,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,2,1,0,4,4,1,2,5,6,13,29,41,57,56
,Taiwan,,,4984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,1,2,1,3,2,6,2,1,6,5,8,4,3,16,15,13,17,23,43,38,50,75,82,92,92,93,98,111,128,145,173,174,161,162,139,155,167,155,160,166,151,131,146,154,149,164,244,281,225,263,283
TJK,Tajikistan,Medium,0.679,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2
TZA,Tanzania,Low,0.532,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,4,0,1,2,1,1,1,0,2,0,0,1,1,2,0,1,0,1,0,0,1,0,0,3,0,0,0,0,1,0,1,3,1,2,5,1,3,5,8,8,8,13,14,16,32,21,30,27
THA,Thailand,Very High,0.803,2141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,3,1,0,1,2,1,2,4,4,0,3,4,2,2,6,4,9,1,4,4,7,10,11,14,13,16,46,22,24,60,31,44,38,55,42,40,43,38,59,49,70,70,104,85,122,172,196,161,189,245
TLS,Timor-Leste,Medium,0.566,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0
TGO,Togo,Low,0.547,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,4,3,0,0,0,1,4,4,0,3,3,0,2,3,2,4,2,2
TON,Tonga,High,0.739,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,2,0,0
TTO,Trinidad and Tobago,Very High,0.814,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,4,3,2,1,3,2,0,1,1,1,6,4,2,5,2,6,3,2,1,2,4,6,4,4,2,5,6,1,2,6
TUN,Tunisia,High,0.732,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,3,1,3,6,2,3,1,9,5,4,9,6,13,7,18,11,10,20,12,14,16,13,6,19,27,21,18,14,31,33,50,90,70
TUR,Turkey,Very High,0.855,16932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,2,7,2,2,5,9,4,2,0,2,4,1,7,2,3,3,8,11,40,44,70,70,75,73,95,130,112,167,142,177,306,464,486,541,531,471,472,439,551,525,593,647,662,710,667,567,508,647,745,918,969,961,993,1285
TKM,Turkmenistan,High,0.744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUV,Tuvalu,Medium,0.653,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UGA,Uganda,Medium,0.55,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,1,1,2,1,4,4,2,4,6,4,5,13,9,14,12,19,10,14,17,24,27,23
UKR,Ukraine,High,0.734,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,10,6,7,30,17,13,19,15,8,8,7,5,9,7,6,2,5,4,3,3,1,1,4,2,0,1,1,0,3,1,5,1,2,3,5,1,2,1,4,5,9,9,11,21,99,99,114,109,135,119,109
ARE,United Arab Emirates,Very High,0.937,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3,6,1,2,5,3,1,2,3,5,4,3,3,9,5,6,7,9,4,14,8,14,18,24,20,24,25,33,44,65,56,74,93,85
GBR,United Kingdom,Very High,0.94,51119,4,8,2,6,3,2,11,19,17,24,33,39,29,17,24,28,5,34,12,45,34,31,26,28,36,20,38,23,34,43,60,25,65,71,90,96,107,116,103,103,96,111,138,126,150,134,133,155,107,188,188,203,249,386,349,311,317,337,393,432,420,416,447,407,482,529,554,532,642,639,760,810,792,883,898,895,782,876,859,904,1101,1039,1060,1180,1048,1131,1249,1177,1232,1163,1128,1238,1129,1158,1107,1160,1073,1111,1111,1090,1420,1609,1579,1372,1383,1530
,United States,,,144752,21,28,30,38,51,62,37,49,64,57,55,73,71,67,46,46,93,64,76,70,91,75,83,77,59,57,86,80,91,100,81,113,94,117,119,110,179,113,132,135,100,100,99,104,182,188,161,200,195,216,269,306,341,924,1163,1009,877,897,1009,1100,1108,1114,1097,1036,1015,1130,1118,1241,1389,1598,1825,1817,2012,2138,2143,2152,2354,2244,2225,2186,2042,1903,2240,2435,2617,2860,2963,2898,2879,3083,3247,3481,3609,3841,3739,3987,3866,4236,4557,4429,5051,5909,5655,5489,5960,6304
USA,United States of America,Very High,0.927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URY,Uruguay,Very High,0.83,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,2,3,0,0,1,0,0,2,0,0,0,2,0,0,0,1,1,0,1,3,0,0,3,0,2,9,0,0,3,4,1,3,4,3,4,1,3,2,3,4,4,9,8,15,16,9,10,11
UZB,Uzbekistan,High,0.727,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,1,7,3,0,2,2,0,2,1,1,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,4,8,4,7,11,18,16
VUT,Vanuatu,Medium,0.614,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
VEN,Venezuela,Medium,0.699,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,6,3,2,3,5,6,5,4,4,2,1,0,2,2,0,2,0,4,3,2,1,2,3,4,6,3,5,5,6,7,8,4,8,4,11,3,7,4,8,3,8,9,7,7,2,8,9,11,3,5,2,6,7
,Viet Nam,,,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,1,2,2,2,0,0,3,1,1,3,1,0,1,4,7,15,13,42,46,38,49,72
VNM,Vietnam,High,0.726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEM,Yemen,Low,0.424,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,3,1,1,1,2,2,1,1,0,1,1,3,0,1,0,5,2,11,10,5,10
,Yugoslavia,,,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,1,2,0,2,1,0,1,0,1,0,1,1,0,7,6,3,3,0,2,0,0,3,1,3,0,0,0,0,1,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ZMB,Zambia,Medium,0.569,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,1,1,2,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,2,1,1,1,0,0,2,2,4,1,5,2,9,10,6,9,6,6,7
ZWE,Zimbabwe,Medium,0.55,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,5,0,4,0,3,1,1,0,1,2,1,0,3,3,0,1,0,2,3,1,7,1,2,4,4,3,2,3,0,3,3,2,2,1,0,0,1,1,1,3,5,2,5,6,2,0,4,4,3,1
